time_iso,id3_deg,id4_deg,id5_deg,id3_ticks,id4_ticks,id5_ticks
2025-10-25T16:40:19.232,216.386719,172.792969,145.810547,2462,1966,1659
2025-10-25T16:40:19.280,217.001953,166.025391,146.074219,2469,1889,1662
2025-10-25T16:40:19.328,217.353516,163.037109,148.798828,2473,1855,1693
2025-10-25T16:40:19.376,217.089844,162.509766,151.171875,2470,1849,1720
2025-10-25T16:40:19.424,217.001953,162.509766,152.666016,2469,1849,1737
2025-10-25T16:40:19.472,216.914062,163.037109,152.841797,2468,1855,1739
2025-10-25T16:40:19.520,217.265625,163.212891,152.841797,2472,1857,1739
2025-10-25T16:40:19.568,217.705078,164.003906,152.929688,2477,1866,1740
2025-10-25T16:40:19.616,218.232422,166.025391,153.281250,2483,1889,1744
2025-10-25T16:40:19.664,218.496094,169.628906,154.511719,2486,1930,1758
2025-10-25T16:40:19.712,218.496094,175.166016,157.324219,2486,1993,1790
2025-10-25T16:40:19.760,218.496094,181.669922,161.455078,2486,2067,1837
2025-10-25T16:40:19.808,218.408203,188.085938,166.464844,2485,2140,1894
2025-10-25T16:40:19.856,218.320312,193.095703,171.914062,2484,2197,1956
2025-10-25T16:40:19.904,218.056641,196.875000,176.923828,2481,2240,2013
2025-10-25T16:40:19.952,218.056641,198.632812,181.142578,2481,2260,2061
2025-10-25T16:40:20.000,217.968750,198.720703,184.746094,2480,2261,2102
2025-10-25T16:40:20.048,218.056641,198.808594,188.085938,2481,2262,2140
2025-10-25T16:40:20.096,218.408203,198.720703,191.074219,2485,2261,2174
2025-10-25T16:40:20.144,218.671875,198.720703,193.271484,2488,2261,2199
2025-10-25T16:40:20.192,218.935547,198.105469,194.150391,2491,2254,2209
2025-10-25T16:40:20.240,219.111328,196.875000,194.765625,2493,2240,2216
2025-10-25T16:40:20.288,219.287109,195.732422,194.941406,2495,2227,2218
2025-10-25T16:40:20.336,219.287109,195.292969,195.117188,2495,2222,2220
2025-10-25T16:40:20.384,219.111328,195.292969,195.029297,2493,2222,2219
2025-10-25T16:40:20.432,218.583984,195.205078,195.029297,2487,2221,2219
2025-10-25T16:40:20.480,217.705078,195.292969,195.029297,2477,2222,2219
2025-10-25T16:40:20.528,216.650391,195.292969,194.941406,2465,2222,2218
2025-10-25T16:40:20.576,216.210938,195.468750,194.677734,2460,2224,2215
2025-10-25T16:40:20.624,215.859375,195.556641,194.677734,2456,2225,2215
2025-10-25T16:40:20.672,215.419922,195.556641,194.677734,2451,2225,2215
2025-10-25T16:40:20.720,215.068359,195.556641,194.677734,2447,2225,2215
2025-10-25T16:40:20.768,214.541016,195.556641,194.677734,2441,2225,2215
2025-10-25T16:40:20.816,213.662109,195.556641,194.677734,2431,2225,2215
2025-10-25T16:40:20.864,212.607422,195.556641,194.677734,2419,2225,2215
2025-10-25T16:40:20.912,211.201172,195.556641,194.677734,2403,2225,2215
2025-10-25T16:40:20.960,209.707031,195.556641,194.589844,2386,2225,2214
2025-10-25T16:40:21.008,207.949219,195.556641,194.677734,2366,2225,2215
2025-10-25T16:40:21.056,205.576172,195.556641,194.677734,2339,2225,2215
2025-10-25T16:40:21.104,202.939453,195.556641,194.677734,2309,2225,2215
2025-10-25T16:40:21.152,200.126953,195.556641,194.677734,2277,2225,2215
2025-10-25T16:40:21.200,196.787109,195.556641,194.677734,2239,2225,2215
2025-10-25T16:40:21.248,193.271484,195.556641,194.677734,2199,2225,2215
2025-10-25T16:40:21.296,189.580078,195.556641,194.677734,2157,2225,2215
2025-10-25T16:40:21.344,186.064453,195.644531,194.677734,2117,2226,2215
2025-10-25T16:40:21.392,182.724609,195.644531,194.677734,2079,2226,2215
2025-10-25T16:40:21.440,179.208984,195.556641,194.589844,2039,2225,2214
2025-10-25T16:40:21.488,175.781250,195.644531,194.589844,2000,2226,2214
2025-10-25T16:40:21.536,172.177734,195.644531,194.589844,1959,2226,2214
2025-10-25T16:40:21.584,168.750000,195.644531,194.589844,1920,2226,2214
2025-10-25T16:40:21.632,165.585938,195.644531,194.589844,1884,2226,2214
2025-10-25T16:40:21.680,162.685547,195.644531,194.589844,1851,2226,2214
2025-10-25T16:40:21.728,160.312500,195.644531,194.589844,1824,2226,2214
2025-10-25T16:40:21.776,158.115234,195.644531,194.589844,1799,2226,2214
2025-10-25T16:40:21.824,156.093750,195.644531,194.589844,1776,2226,2214
2025-10-25T16:40:21.872,154.160156,195.644531,194.589844,1754,2226,2214
2025-10-25T16:40:21.920,151.962891,195.644531,194.589844,1729,2226,2214
2025-10-25T16:40:21.968,149.765625,195.644531,194.589844,1704,2226,2214
2025-10-25T16:40:22.016,147.304688,195.644531,194.589844,1676,2226,2214
