time_iso,id3_deg,id4_deg,id5_deg,id3_ticks,id4_ticks,id5_ticks
2025-10-25T17:39:19.950347,164.9230769230769,180.04395604395603,180.04395604395603,1876,2048,2048
2025-10-25T17:39:20.030373,164.9230769230769,180.04395604395603,180.04395604395603,1876,2048,2048
2025-10-25T17:39:20.126335,164.83516483516482,180.04395604395603,180.04395604395603,1875,2048,2048
2025-10-25T17:39:20.222332,164.83516483516482,180.04395604395603,180.04395604395603,1875,2048,2048
2025-10-25T17:39:20.318324,164.74725274725273,180.04395604395603,180.04395604395603,1874,2048,2048
2025-10-25T17:39:20.414316,164.3076923076923,179.95604395604397,180.04395604395603,1869,2047,2048
2025-10-25T17:39:20.510321,164.39560439560438,180.04395604395603,180.13186813186815,1870,2048,2049
2025-10-25T17:39:20.606315,164.74725274725273,179.95604395604397,180.04395604395603,1874,2047,2048
2025-10-25T17:39:20.702311,164.65934065934064,180.04395604395603,180.04395604395603,1873,2048,2048
2025-10-25T17:39:20.798320,164.3076923076923,179.95604395604397,180.04395604395603,1869,2047,2048
2025-10-25T17:39:20.894313,164.3076923076923,180.04395604395603,180.04395604395603,1869,2048,2048
2025-10-25T17:39:20.990318,164.3076923076923,180.04395604395603,180.04395604395603,1869,2048,2048
2025-10-25T17:39:21.086316,164.3076923076923,180.04395604395603,180.04395604395603,1869,2048,2048
2025-10-25T17:39:21.182297,164.48351648351647,180.04395604395603,180.04395604395603,1871,2048,2048
2025-10-25T17:39:21.278279,164.39560439560438,180.04395604395603,180.04395604395603,1870,2048,2048
2025-10-25T17:39:21.374279,164.13186813186812,180.04395604395603,180.04395604395603,1867,2048,2048
2025-10-25T17:39:21.470264,164.9230769230769,180.04395604395603,180.04395604395603,1876,2048,2048
2025-10-25T17:39:21.566272,165.27472527472526,179.95604395604397,180.04395604395603,1880,2047,2048
2025-10-25T17:39:21.662267,164.83516483516482,179.86813186813185,180.2197802197802,1875,2046,2050
2025-10-25T17:39:21.758254,164.57142857142856,179.5164835164835,180.30769230769232,1872,2042,2051
2025-10-25T17:39:21.854241,164.3076923076923,179.42857142857144,180.30769230769232,1869,2041,2051
2025-10-25T17:39:21.950231,164.13186813186812,179.42857142857144,180.30769230769232,1867,2041,2051
2025-10-25T17:39:22.046232,163.95604395604394,179.42857142857144,180.30769230769232,1865,2041,2051
2025-10-25T17:39:22.142230,163.95604395604394,179.42857142857144,180.30769230769232,1865,2041,2051
2025-10-25T17:39:22.238235,163.95604395604394,179.34065934065933,180.30769230769232,1865,2040,2051
2025-10-25T17:39:22.334222,163.95604395604394,179.25274725274727,180.30769230769232,1865,2039,2051
2025-10-25T17:39:22.430217,163.86813186813185,178.63736263736263,180.39560439560438,1864,2032,2052
2025-10-25T17:39:22.526210,163.86813186813185,176.52747252747253,181.27472527472526,1864,2008,2062
2025-10-25T17:39:22.622225,163.95604395604394,172.65934065934067,185.4065934065934,1865,1964,2109
2025-10-25T17:39:22.718246,163.95604395604394,167.12087912087912,190.94505494505495,1865,1901,2172
2025-10-25T17:39:22.814207,163.86813186813185,161.4065934065934,195.6043956043956,1864,1836,2225
2025-10-25T17:39:22.910200,163.78021978021977,156.4835164835165,197.71428571428572,1863,1780,2249
2025-10-25T17:39:23.006200,163.34065934065933,151.9120879120879,197.71428571428572,1858,1728,2249
2025-10-25T17:39:23.102193,162.8131868131868,147.34065934065933,197.8021978021978,1852,1676,2250
2025-10-25T17:39:23.198188,162.1978021978022,142.6813186813187,197.8021978021978,1845,1623,2250
2025-10-25T17:39:23.294154,161.75824175824175,138.3736263736264,197.71428571428572,1840,1574,2249
2025-10-25T17:39:23.390155,161.58241758241758,133.97802197802199,197.27472527472528,1838,1524,2244
2025-10-25T17:39:23.486152,161.4065934065934,129.58241758241758,197.1868131868132,1836,1474,2243
2025-10-25T17:39:23.582151,161.93406593406593,126.85714285714286,197.1868131868132,1842,1443,2243
2025-10-25T17:39:23.678141,163.78021978021977,126.5934065934066,197.1868131868132,1863,1440,2243
2025-10-25T17:39:23.774137,165.6263736263736,126.68131868131869,197.1868131868132,1884,1441,2243
2025-10-25T17:39:23.870131,165.80219780219778,126.5934065934066,197.1868131868132,1886,1440,2243
2025-10-25T17:39:23.966127,165.53846153846152,126.5934065934066,197.1868131868132,1883,1440,2243
2025-10-25T17:39:24.062181,166.24175824175825,126.68131868131869,197.1868131868132,1891,1441,2243
